1695994841.23,154966
1695994849.38,153963
1695994871.54,150834
1695994890.70,148705
1695994916.62,145679
1695994932.36,144221
1695994967.65,141653
1695994977.01,141303
1695994998.42,139377
1695995007.82,138758
1695995046.42,135762
1695995061.00,134943
1695995102.81,132465
1695995132.82,131177
1695995142.49,130921
1695995184.28,129954
1695995227.47,127164
1695995257.78,124999
1695995296.12,121245
1695995307.48,121094
1695995315.56,120109
1695995352.56,118689
1695995396.51,117366
1695995440.71,115876
1695995480.07,115352
1695995514.99,114402
1695995555.95,113284
1695995591.67,113041
1695995615.29,112701
1695995633.98,112673
1695995678.17,111723
1695995723.24,109930
1695995733.91,109648
1695995779.21,109409
1695995819.80,108224
1695995874.39,107711
1695995886.36,107030
1695995920.82,106384
1695995973.10,105540
1695995984.90,104963
1695996030.75,104957
1695996076.46,104404
1695996122.56,104404
1695996153.87,102310
1695996200.27,101258
1695996214.88,101210
1695996265.50,100396
1695996309.61,98669
1695996345.97,96737
1695996380.29,96242
1695996392.02,96242
1695996433.28,94917
1695996479.16,91029
1695996527.27,89379
1695996545.19,89308
1695996596.44,88475
1695996606.66,87956
1695996652.58,87226
1695996670.16,87224
1695996721.02,86918
1695996769.40,84465
1695996819.57,84229
1695996850.31,83749
1695996887.53,83073
1695996898.92,83069
1695996929.06,81667
1695996974.45,80771
1695997021.01,79024
1695997067.82,77468
1695997079.60,77459
1695997126.49,77255
1695997147.23,77052
1695997193.83,77051
1695997244.20,76915
1695997262.13,76892
1695997312.11,76759
1695997360.26,75394
1695997406.92,73512
1695997433.43,73593
1695997481.82,73400
1695997528.60,73053
1695997554.31,72781
1695997602.40,72630
1695997650.77,72630
1695997698.61,72548
1695997745.13,72342
1695997794.40,70653
1695997820.66,70202
1695997875.80,70023
1695997894.78,69923
1695997942.18,68429
1695997995.78,67207
1695998048.24,66460
1695998101.05,65948
1695998148.67,65669
1695998197.21,65479
1695998245.30,65401
1695998283.44,64621
1695998301.61,63726
1695998347.48,62214
1695998398.38,59904
1695998435.33,60031
1695998482.56,59402
1695998494.79,59402
1695998546.71,58795
1695998563.52,58385
1695998611.66,58383
1695998660.73,58047
1695998700.00,57294
1695998728.74,56925
1695998772.78,56495
1695998825.22,56476
1695998875.80,54903
1695998929.94,54561
1695998989.75,54553
1695999012.14,54545
1695999047.40,53482
1695999092.08,53479
1695999148.39,53449
1695999201.98,53156
1695999220.46,52977
1695999266.34,54074
1695999286.37,53993
1695999301.46,53918
1695999358.85,51905
1695999408.71,51905
1695999460.24,51904
1695999509.89,51903
1695999559.67,51897
1695999611.20,51057
1695999657.13,50956
1695999709.95,49619
1695999758.89,48985
1695999790.58,47512
1695999818.02,46787
1695999836.94,47271
1695999888.79,47271
1695999944.41,47101
1696000001.91,47101
1696000056.18,47101
1696000106.51,46958
1696000158.83,46754
1696000207.27,46495
1696000261.65,46020
1696000313.51,45782
1696000359.47,45394
1696000388.71,44878
1696000441.15,44692
1696000490.46,44692
1696000546.49,44692
1696000603.29,44650
1696000635.58,44535
1696000686.63,44535
1696000746.80,44507
1696000769.90,43667
1696000823.26,43614
1696000842.31,43263
1696000896.29,43143
1696000950.43,42828
1696000968.45,43031
1696001040.59,43118
