1695979915.28,2.15,-0.11
1695979916.60,2.68,0.09
1695979917.98,2.91,-0.01
1695979919.32,2.84,-0.37
1695979920.63,2.74,-0.61
1695979921.97,2.63,-0.59
1695979923.16,2.53,-0.55
1695979924.46,2.49,-0.53
1695979925.79,2.49,-0.54
1695979927.13,2.49,-0.54
1695979928.59,2.49,-0.55
1695979930.14,2.49,-0.55
1695979931.84,2.51,-0.68
1695979933.21,2.58,-0.72
1695979934.68,2.65,-0.66
1695979935.83,2.72,-0.61
1695979937.04,3.08,-0.51
1695979938.35,3.61,-0.39
1695979939.64,3.90,-0.39
1695979940.98,3.84,-0.65
1695979942.29,3.83,-0.76
1695979943.65,3.59,-0.88
1695979945.05,3.41,-0.91
1695979946.17,3.41,-0.92
1695979947.36,3.40,-0.93
1695979948.70,3.40,-0.93
1695979949.94,3.40,-0.94
1695979951.26,3.41,-0.94
1695979952.58,3.46,-1.05
1695979953.71,3.58,-1.29
1695979954.99,3.78,-1.78
1695979956.22,3.87,-1.96
1695979957.50,4.02,-2.19
1695979958.84,3.75,-2.14
1695979960.09,3.67,-2.03
1695979961.30,3.56,-1.90
1695979962.55,3.44,-1.71
1695979963.75,3.34,-1.49
1695979964.89,3.30,-1.30
1695979966.25,3.21,-1.33
1695979967.38,3.03,-1.25
1695979968.66,2.99,-1.11
1695979969.96,2.94,-1.01
1695979971.20,2.94,-0.93
1695979972.40,2.98,-0.90
1695979973.65,3.00,-0.93
1695979974.90,3.05,-1.00
1695979976.08,3.12,-0.97
1695979977.41,3.24,-0.98
1695979978.67,3.23,-1.11
1695979979.82,3.39,-1.04
1695979981.10,3.85,-0.79
1695979982.28,4.31,-0.56
1695979983.61,4.36,-0.57
1695979984.84,4.15,-0.65
1695979986.24,3.91,-0.75
1695979987.55,3.78,-0.83
1695979988.83,3.61,-0.93
1695979990.19,3.43,-1.05
1695979991.37,3.18,-1.17
1695979992.80,2.85,-1.24
1695979993.93,2.86,-1.40
1695979995.20,2.91,-1.56
1695979996.43,2.93,-1.82
1695979997.72,2.98,-1.82
1695979998.96,3.03,-1.75
1695980000.15,3.10,-1.60
1695980001.53,3.19,-1.45
1695980002.76,3.25,-1.35
1695980003.98,3.41,-1.26
1695980005.20,3.53,-1.01
1695980006.43,3.93,-0.70
1695980007.55,4.31,-0.41
1695980008.88,4.68,-0.17
1695980010.31,4.73,-0.51
1695980011.58,4.62,-0.79
1695980012.75,4.50,-0.81
1695980014.08,4.39,-0.68
1695980015.41,4.32,-0.53
1695980016.66,4.28,-0.38
1695980018.09,4.25,-0.40
1695980019.32,4.23,-0.55
1695980020.53,4.19,-0.65
1695980021.87,4.19,-0.65
1695980023.05,4.19,-0.66
1695980024.33,4.18,-0.67
1695980025.57,4.18,-0.67
1695980026.86,4.22,-0.75
1695980028.20,4.30,-0.95
1695980029.45,4.34,-1.15
1695980030.83,4.38,-1.39
1695980032.02,4.43,-1.57
1695980033.57,4.46,-1.59
1695980034.61,4.53,-1.52
1695980035.87,4.61,-1.41
1695980037.10,4.69,-1.25
1695980038.33,5.17,-1.34
1695980039.59,5.53,-1.25
1695980040.94,5.47,-1.32
1695980042.31,5.39,-1.35
1695980043.54,5.29,-1.39
1695980044.79,5.28,-1.37
1695980046.12,5.28,-1.36
1695980047.33,5.29,-1.36
1695980048.55,5.29,-1.36
1695980049.90,5.29,-1.36
1695980051.23,5.29,-1.36
1695980052.46,5.26,-1.36
1695980053.81,5.21,-1.34
1695980055.06,5.15,-1.28
1695980056.54,5.05,-1.12
1695980058.00,4.98,-1.01
1695980059.20,4.81,-1.05
1695980060.61,4.46,-1.21
1695980061.87,4.23,-1.19
1695980063.13,4.08,-1.13
1695980064.45,3.84,-1.28
1695980065.98,3.89,-1.38
1695980067.25,3.99,-1.50
1695980068.48,3.97,-1.50
1695980069.82,3.85,-1.39
1695980071.05,3.74,-1.28
1695980072.32,3.55,-1.24
1695980073.63,3.53,-1.16
1695980074.93,3.11,-1.08
1695980076.22,3.00,-1.02
1695980077.49,2.93,-0.92
1695980078.77,2.96,-0.84
1695980080.01,3.00,-0.89
1695980081.40,3.06,-0.98
1695980082.60,3.16,-0.96
1695980083.82,3.28,-1.04
1695980085.17,3.33,-1.07
1695980086.43,3.55,-0.99
1695980087.64,4.01,-0.76
1695980088.88,4.25,-0.68
1695980090.09,4.57,-0.58
1695980091.51,4.90,-0.60
1695980092.72,5.43,-0.54
1695980093.99,5.76,-0.66
1695980095.64,5.74,-0.81
1695980096.83,5.62,-0.85
1695980098.27,5.53,-0.90
1695980099.66,5.48,-0.90
1695980101.01,5.45,-0.89
1695980102.35,5.42,-0.87
1695980103.59,5.39,-0.86
1695980104.90,5.39,-0.86
1695980106.29,5.39,-0.86
1695980107.42,5.39,-0.86
1695980108.62,5.39,-0.86
1695980109.90,5.38,-0.86
1695980111.20,5.30,-0.79
1695980112.43,5.21,-0.67
1695980113.70,5.14,-0.54
1695980114.92,5.10,-0.42
1695980116.04,5.04,-0.32
1695980117.31,4.54,-0.16
1695980118.56,4.07,-0.01
1695980119.78,3.75,0.20
1695980121.02,3.28,0.43
