1695979929.73,154486
1695979936.82,154304
1695979950.11,152613
1695979957.24,151914
1695979964.39,150938
1695979999.62,149516
1695980025.94,148862
1695980050.42,147560
1695980057.79,147542
1695980074.13,147343
1695980109.49,146911
1695980137.92,145350
1695980152.43,144679
1695980159.98,144113
1695980170.50,140071
1695980178.00,140220
1695980206.62,136636
1695980235.36,136030
1695980246.18,135602
1695980260.07,134079
1695980270.87,133750
1695980314.17,133097
1695980344.08,131494
1695980378.00,130210
1695980413.65,128219
1695980439.11,127554
1695980465.70,125492
1695980494.71,123290
1695980532.35,122572
1695980564.68,120871
1695980598.13,119993
1695980625.65,118752
1695980651.08,117971
1695980670.67,117415
1695980700.31,116116
1695980725.94,114336
1695980741.49,113099
1695980756.64,112518
1695980770.24,111275
1695980796.88,110364
1695980844.81,109818
1695980875.95,109334
1695980888.29,109200
1695980902.94,109058
1695980925.95,108737
1695980936.63,108653
1695980953.01,108323
1695980977.15,108298
1695981010.26,108093
1695981034.86,108056
1695981059.02,107989
1695981085.06,107719
1695981110.46,107584
1695981127.17,107529
1695981140.05,107390
1695981154.37,106528
1695981176.12,106461
1695981189.70,105538
1695981228.62,104050
1695981258.29,102962
1695981292.77,102620
1695981330.53,101977
1695981352.96,101652
1695981364.58,101470
1695981409.54,99559
1695981450.03,97731
1695981467.28,97719
1695981484.59,97494
1695981510.22,96810
1695981555.30,96610
1695981579.31,95685
1695981603.07,95277
1695981652.64,94862
1695981689.54,93732
1695981718.56,93632
1695981731.27,93355
1695981764.63,92474
1695981812.35,92264
1695981849.94,91092
1695981879.90,90557
1695981895.37,89049
1695981935.49,87599
1695981962.37,87268
1695981993.15,86380
1695982021.42,85862
1695982036.47,85764
1695982071.81,83671
1695982111.29,82326
1695982140.62,82046
1695982165.13,81686
1695982180.19,81582
1695982230.06,80918
1695982246.32,80807
1695982274.18,80401
1695982322.61,80391
1695982352.43,80278
1695982384.10,78806
1695982403.74,78028
1695982431.73,77091
1695982468.38,76742
1695982490.93,76641
1695982545.87,76395
1695982594.71,75238
1695982609.48,75171
1695982634.56,74834
1695982662.96,74691
1695982692.18,74382
1695982721.76,73765
1695982736.78,73311
1695982761.68,73107
1695982775.98,73102
1695982794.60,73030
1695982819.09,72796
1695982861.24,71804
1695982904.72,71487
1695982951.67,70989
1695982994.80,70199
1695983020.96,69928
1695983047.67,69515
1695983082.45,69035
1695983100.73,68606
1695983119.74,68071
1695983161.30,67469
1695983185.64,67183
1695983200.86,66865
1695983213.39,66599
1695983250.81,64914
1695983277.35,63559
1695983306.04,61822
1695983329.10,61152
1695983368.99,60645
1695983397.80,60252
1695983432.00,59703
1695983469.96,60310
1695983488.97,60296
1695983507.54,59992
1695983545.98,59038
1695983576.35,57747
1695983623.31,57513
1695983652.62,57483
1695983700.42,56391
1695983731.94,56027
1695983756.48,55864
1695983786.82,54464
1695983835.61,54138
1695983862.71,54257
1695983911.45,53630
1695983969.64,51483
1695984011.82,50779
1695984035.28,50600
1695984059.17,50225
1695984103.38,50021
1695984136.45,49894
1695984188.95,49806
1695984239.55,49833
1695984272.38,49804
1695984290.14,49803
1695984338.57,49803
1695984386.70,49814
1695984443.96,49601
1695984491.28,49312
1695984540.76,49252
1695984592.64,49251
1695984609.67,49203
1695984660.11,49059
1695984707.53,49058
1695984752.25,48802
1695984766.01,48729
