1695800345.97,0.37,-0.04
1695800347.72,0.37,-0.04
1695800349.57,0.37,-0.04
1695800351.58,0.37,-0.04
1695800353.46,0.37,-0.04
1695800355.74,0.37,-0.04
1695800357.52,0.37,-0.04
1695800359.46,0.37,-0.04
1695800361.21,0.37,-0.04
1695800362.90,0.37,-0.04
1695800364.65,0.37,-0.04
1695800366.34,0.37,-0.04
1695800368.04,0.37,-0.04
1695800369.84,0.37,-0.04
1695800371.78,0.37,-0.04
1695800373.47,0.37,-0.04
1695800375.36,0.37,-0.04
1695800376.97,0.37,-0.04
1695800378.84,0.37,-0.04
1695800380.56,0.38,-0.03
1695800382.40,0.41,-0.00
1695800384.46,0.44,0.02
1695800386.03,0.49,0.06
1695800387.86,0.53,0.10
1695800389.75,0.57,0.17
1695800391.57,0.60,0.23
1695800393.28,0.61,0.29
1695800395.00,0.62,0.36
1695800396.87,0.61,0.41
1695800398.69,0.59,0.47
1695800400.45,0.60,0.47
1695800402.20,0.64,0.40
1695800403.96,0.67,0.32
1695800405.78,0.77,0.37
1695800407.62,0.87,0.41
1695800409.32,0.98,0.46
1695800411.13,1.31,0.71
1695800412.87,1.44,0.78
1695800414.64,1.69,0.92
1695800416.80,1.82,1.03
1695800418.66,1.84,1.09
1695800420.61,1.84,1.15
1695800422.66,1.84,1.21
1695800424.73,1.83,1.27
1695800426.67,1.80,1.32
1695800428.61,1.78,1.37
1695800430.55,1.75,1.42
1695800432.44,1.72,1.47
1695800434.49,1.68,1.52
1695800436.27,1.75,1.49
1695800438.04,1.81,1.45
1695800439.84,1.86,1.57
1695800441.59,1.92,1.51
1695800443.32,1.96,1.45
1695800445.04,2.01,1.37
1695800446.73,2.04,1.29
1695800448.47,2.05,1.21
1695800450.28,2.06,1.12
1695800452.05,2.03,1.05
1695800453.84,1.99,0.98
1695800455.48,1.94,0.91
1695800457.18,2.05,0.93
1695800459.00,2.05,0.94
1695800460.67,2.08,1.00
1695800462.54,2.10,1.06
1695800464.35,2.10,1.12
1695800466.09,2.10,1.20
1695800467.84,2.09,1.25
1695800469.58,2.06,1.30
1695800471.24,2.04,1.34
1695800472.99,2.01,1.39
1695800474.72,1.98,1.44
1695800476.37,1.94,1.48
1695800478.09,1.90,1.52
1695800479.76,1.86,1.55
1695800481.45,1.80,1.58
1695800483.17,1.74,1.61
1695800484.85,1.61,1.73
1695800486.53,1.32,2.01
1695800488.37,1.22,2.10
1695800490.15,1.22,2.10
1695800491.91,1.22,2.10
1695800493.60,1.22,2.10
1695800495.33,1.22,2.10
1695800497.07,1.28,2.11
1695800498.96,1.37,2.11
1695800500.62,1.45,2.09
1695800502.41,1.53,2.07
1695800504.19,1.59,2.04
1695800505.98,1.67,1.99
1695800507.69,1.73,1.95
1695800509.60,1.79,1.89
1695800511.36,1.85,2.00
1695800513.18,1.96,2.35
1695800514.98,2.07,2.66
1695800516.78,2.22,3.06
1695800518.70,2.35,3.48
1695800520.69,2.32,3.53
1695800522.61,2.29,3.58
1695800524.53,2.26,3.62
1695800526.64,2.22,3.66
1695800528.59,2.18,3.69
1695800530.60,2.13,3.72
1695800532.56,2.08,3.74
1695800534.46,2.02,3.77
1695800536.46,1.96,3.79
1695800538.15,1.90,3.79
1695800539.82,1.85,3.78
1695800541.65,1.86,3.80
1695800543.51,1.94,3.82
1695800545.20,2.01,3.84
1695800546.99,2.08,3.85
1695800548.80,2.15,3.85
1695800550.48,2.21,3.85
1695800552.15,2.18,4.09
1695800554.02,2.24,4.07
1695800555.77,2.19,4.32
1695800557.44,2.11,4.52
1695800559.14,2.02,4.67
1695800560.78,1.90,4.86
1695800562.63,1.86,4.84
1695800564.49,1.70,4.98
1695800566.33,1.56,5.08
1695800567.95,1.50,5.08
1695800569.65,1.33,5.17
1695800571.31,1.28,5.16
1695800573.07,1.22,5.14
1695800574.84,1.17,5.12
1695800576.67,1.12,5.10
1695800578.32,1.08,5.08
1695800580.12,1.05,5.05
1695800581.91,1.02,5.02
1695800583.55,0.98,4.98
1695800585.21,0.94,4.92
1695800587.07,0.91,4.86
1695800588.69,0.89,4.80
1695800590.46,0.88,4.74
1695800592.04,0.88,4.68
1695800593.77,0.85,4.74
1695800595.39,0.84,4.81
1695800597.07,0.84,4.89
1695800598.82,0.85,4.97
1695800600.48,0.87,5.06
1695800602.19,0.88,5.12
1695800603.80,0.91,5.18
1695800605.55,0.94,5.23
1695800607.32,0.98,5.29
1695800609.06,1.02,5.35
1695800610.88,1.08,5.40
1695800612.50,0.98,5.48
1695800614.25,0.73,5.60
1695800615.79,0.61,5.68
1695800617.51,0.37,5.82
1695800619.24,0.32,5.92
1695800620.94,0.21,6.05
1695800622.77,0.17,6.03
1695800624.87,0.11,6.03
1695800626.69,0.04,6.02
1695800628.44,-0.01,6.00
1695800630.15,-0.06,5.98
1695800631.82,-0.01,6.03
1695800633.54,0.05,6.07
1695800635.12,0.12,6.12
1695800636.79,0.21,6.15
1695800638.42,0.28,6.17
1695800640.11,0.36,6.20
1695800641.85,0.45,6.20
1695800643.52,0.53,6.20
1695800645.75,0.61,6.19
1695800647.82,0.67,6.16
1695800650.08,0.73,6.13
1695800651.89,0.69,6.18
1695800653.77,0.64,6.20
1695800655.55,0.60,6.23
1695800657.74,0.54,6.25
1695800659.54,0.48,6.25
1695800661.38,0.42,6.26
1695800663.43,0.36,6.26
1695800665.29,0.30,6.26
1695800667.26,0.25,6.24
1695800669.70,0.20,6.24
1695800672.23,0.27,6.28
1695800673.96,0.33,6.32
1695800675.67,0.40,6.35
1695800677.36,0.48,6.38
1695800679.01,0.56,6.39
1695800680.65,0.64,6.40
1695800682.39,0.71,6.39
