1695800346.76,-0.03,-0.01
1695800347.36,-0.03,-0.01
1695800347.96,-0.03,-0.01
1695800348.56,-0.03,-0.01
1695800349.16,-0.03,-0.01
1695800349.76,-0.03,-0.01
1695800350.36,-0.03,-0.01
1695800350.97,-0.03,-0.01
1695800351.57,-0.03,-0.01
1695800352.17,-0.03,-0.01
1695800352.77,-0.03,-0.01
1695800353.37,-0.03,-0.01
1695800353.97,-0.03,-0.01
1695800354.58,-0.03,-0.01
1695800355.18,-0.03,-0.01
1695800355.78,-0.03,-0.01
1695800356.39,-0.03,-0.01
1695800356.99,-0.03,-0.01
1695800357.59,-0.03,-0.01
1695800358.19,-0.03,-0.01
1695800358.79,-0.03,-0.01
1695800359.39,-0.03,-0.01
1695800359.99,-0.03,-0.01
1695800360.60,-0.03,-0.01
1695800361.20,-0.03,-0.01
1695800361.80,-0.03,-0.01
1695800362.40,-0.03,-0.01
1695800363.00,-0.03,-0.01
1695800363.60,-0.03,-0.01
1695800364.21,-0.03,-0.01
1695800364.81,-0.03,-0.01
1695800365.41,-0.03,-0.01
1695800366.01,-0.03,-0.01
1695800366.61,-0.03,-0.01
1695800367.21,-0.03,-0.01
1695800367.81,-0.03,-0.01
1695800368.41,-0.03,-0.01
1695800369.02,-0.03,-0.01
1695800369.62,-0.03,-0.01
1695800370.22,-0.03,-0.01
1695800370.82,-0.03,-0.01
1695800371.42,-0.03,-0.01
1695800372.03,-0.03,-0.01
1695800372.63,-0.03,-0.01
1695800373.23,-0.03,-0.01
1695800373.83,-0.03,-0.01
1695800374.44,-0.03,-0.01
1695800375.04,-0.03,-0.01
1695800375.64,-0.03,-0.01
1695800376.24,-0.03,-0.01
1695800376.84,-0.03,-0.01
1695800377.44,-0.03,-0.01
1695800378.04,-0.03,-0.01
1695800378.65,-0.03,-0.01
1695800379.25,-0.03,-0.01
1695800379.85,-0.03,-0.01
1695800380.45,-0.02,-0.02
1695800381.05,-0.01,-0.02
1695800381.66,-0.00,-0.02
1695800382.26,0.02,-0.03
1695800382.86,0.03,-0.03
1695800383.46,0.03,-0.04
1695800384.06,0.04,-0.04
1695800384.67,0.06,-0.04
1695800385.27,0.08,-0.04
1695800385.87,0.10,-0.05
1695800386.47,0.12,-0.05
1695800387.07,0.14,-0.05
1695800387.67,0.15,-0.05
1695800388.28,0.18,-0.05
1695800388.88,0.19,-0.04
1695800389.48,0.21,-0.04
1695800390.08,0.23,-0.04
1695800390.68,0.25,-0.03
1695800391.28,0.27,-0.03
1695800391.89,0.28,-0.02
1695800392.49,0.30,-0.02
1695800393.09,0.31,-0.01
1695800393.69,0.33,-0.00
1695800394.29,0.35,0.01
1695800394.89,0.36,0.02
1695800395.50,0.37,0.02
1695800396.10,0.39,0.03
1695800396.70,0.40,0.04
1695800397.30,0.41,0.05
1695800397.91,0.42,0.05
1695800398.51,0.43,0.06
1695800399.11,0.44,0.07
1695800399.71,0.44,0.07
1695800400.31,0.44,0.05
1695800400.91,0.44,0.04
1695800401.51,0.43,0.02
1695800402.12,0.43,0.00
1695800402.72,0.42,-0.02
1695800403.32,0.42,-0.04
1695800403.92,0.41,-0.06
1695800404.52,0.40,-0.07
1695800405.12,0.50,0.02
1695800405.73,0.50,0.02
1695800406.33,0.49,0.00
1695800406.93,0.53,0.04
1695800407.53,0.58,0.08
1695800408.14,0.69,0.16
1695800408.74,0.68,0.15
1695800409.34,0.72,0.17
1695800409.94,0.87,0.28
1695800410.54,0.92,0.31
1695800411.15,1.03,0.37
1695800411.75,1.04,0.37
1695800412.35,1.16,0.44
1695800412.95,1.22,0.48
1695800413.55,1.28,0.51
1695800414.15,1.41,0.57
1695800414.76,1.42,0.57
1695800415.36,1.55,0.63
1695800415.96,1.56,0.63
1695800416.56,1.57,0.63
