1695800216.71,158483
1695800399.52,157744
1695800418.74,156472
1695800437.83,155585
1695800456.94,155233
1695800476.06,155190
1695800495.21,154652
1695800514.40,154071
1695800533.64,152124
1695800552.83,151534
1695800572.04,149762
1695800591.28,148775
1695800610.53,148546
1695800629.81,147245
1695800649.13,146817
1695800668.51,146769
1695800687.88,146498
1695800707.30,146315
1695800726.69,146137
1695800746.21,144893
1695800766.04,143146
1695800785.68,142289
1695800805.28,141981
1695800824.94,141604
1695800844.75,140601
1695800864.41,140133
1695800884.05,140013
1695800903.70,139737
1695800923.42,139578
1695800943.21,139568
1695800962.90,139118
1695800982.69,137240
1695801003.16,135967
1695801023.14,135209
1695801042.90,135153
1695801062.59,135080
1695801083.14,134026
1695801103.35,134023
1695801123.48,134022
1695801143.47,134006
1695801163.62,133808
1695801183.88,132196
1695801204.15,130925
1695801225.01,130918
1695801245.47,130232
1695801266.15,130219
1695801286.30,130102
1695801307.67,130073
1695801328.51,130062
1695801349.40,130062
1695801370.45,130060
1695801391.16,129948
1695801411.85,129901
1695801432.84,129851
1695801453.74,129781
1695801474.08,129781
1695801495.25,129777
1695801515.63,129777
1695801536.67,129773
1695801557.47,129771
1695801577.91,129769
1695801598.95,129638
1695801620.38,129098
1695801640.62,128142
1695801661.23,127910
1695801682.57,127656
1695801706.69,126787
1695801727.36,126533
1695801748.75,125014
1695801775.48,124480
1695801796.45,124355
1695801823.79,124268
1695801859.29,124257
1695801882.86,123860
1695801904.74,123318
1695801927.35,122184
1695801949.28,121634
1695801971.40,121397
1695801993.27,121387
1695802015.55,121145
1695802037.15,120971
1695802059.94,120090
1695802081.94,118833
1695802104.86,117545
1695802127.42,116993
1695802151.70,116865
1695802173.37,115660
1695802195.66,114592
1695802216.96,113461
1695802241.56,112560
1695802273.30,111854
1695802309.77,111750
1695802332.05,111593
1695802356.16,111403
1695802379.93,109678
1695802401.70,109076
1695802424.94,108626
1695802447.34,107060
1695802471.24,106193
1695802494.20,105406
1695802516.96,104592
