1695797626.34,0.25,-0.07
1695797626.94,0.28,-0.06
1695797627.54,0.30,-0.05
1695797628.15,0.30,-0.08
1695797628.76,0.35,-0.04
1695797629.36,0.42,0.01
1695797629.96,0.54,0.11
1695797630.57,0.56,0.12
1695797631.17,0.69,0.21
1695797631.77,0.74,0.23
1695797632.37,0.92,0.34
1695797632.97,1.10,0.46
1695797633.57,1.10,0.45
1695797634.18,1.13,0.44
1695797634.78,1.23,0.48
1695797635.38,1.34,0.51
1695797635.98,1.54,0.58
1695797636.58,1.58,0.58
1695797637.19,1.61,0.59
1695797637.79,1.61,0.59
1695797638.39,1.61,0.59
1695797638.99,1.61,0.59
1695797639.59,1.61,0.59
1695797640.19,1.61,0.59
1695797640.80,1.61,0.59
1695797641.40,1.61,0.59
1695797642.00,1.61,0.59
1695797642.60,1.61,0.59
1695797643.20,1.61,0.59
1695797643.80,1.61,0.59
1695797644.41,1.61,0.59
1695797645.01,1.61,0.59
1695797645.61,1.61,0.59
1695797646.21,1.61,0.59
1695797646.81,1.60,0.58
1695797647.41,1.71,0.62
1695797648.01,1.90,0.70
1695797648.62,1.91,0.69
1695797649.22,2.13,0.76
1695797649.82,2.33,0.83
1695797650.42,2.39,0.84
1695797651.02,2.38,0.82
1695797651.62,2.58,0.86
1695797652.22,2.75,0.88
1695797652.82,2.77,0.88
1695797653.43,2.79,0.87
1695797654.03,2.82,0.87
1695797654.63,2.82,0.87
1695797655.23,2.82,0.87
1695797655.83,2.82,0.87
1695797656.44,2.82,0.87
1695797657.04,2.82,0.87
1695797657.64,2.82,0.87
1695797658.25,2.82,0.87
1695797658.85,2.82,0.87
1695797659.45,2.82,0.87
1695797660.06,2.82,0.87
1695797660.66,2.82,0.87
1695797661.26,2.82,0.87
1695797661.86,2.82,0.87
1695797662.46,2.82,0.87
1695797663.06,2.82,0.87
1695797663.67,2.82,0.87
1695797664.27,2.82,0.87
1695797664.87,2.82,0.87
1695797665.47,2.81,0.85
1695797666.07,2.78,0.83
1695797666.68,2.76,0.81
1695797667.28,2.73,0.78
1695797667.88,2.71,0.77
1695797668.48,2.68,0.75
1695797669.08,2.67,0.74
1695797669.69,2.84,0.72
1695797670.29,2.80,0.71
1695797670.90,2.92,0.68
1695797671.50,3.15,0.62
1695797672.11,3.35,0.56
1695797672.71,3.56,0.51
1695797673.31,3.78,0.44
1695797673.91,4.00,0.39
1695797674.51,4.04,0.36
1695797675.12,4.07,0.34
1695797675.72,4.09,0.32
1695797676.32,4.10,0.31
1695797676.92,4.23,0.32
1695797677.52,4.30,0.31
1695797678.12,4.32,0.30
1695797678.72,4.35,0.30
1695797679.33,4.37,0.29
1695797679.93,4.40,0.29
1695797680.53,4.43,0.29
1695797681.14,4.46,0.30
1695797681.74,4.48,0.31
1695797682.34,4.52,0.33
1695797682.94,4.54,0.34
1695797683.54,4.57,0.35
1695797684.15,4.58,0.37
1695797684.75,4.60,0.37
1695797685.35,4.62,0.39
1695797685.96,4.63,0.41
1695797686.56,4.65,0.38
1695797687.16,4.65,0.34
