1695856123.37,0.01
1695856124.47,0.01
1695856125.60,0.01
1695856126.65,0.01
1695856127.80,0.01
1695856128.91,0.02
1695856129.99,0.02
1695856131.11,0.02
1695856132.17,0.02
1695856133.29,0.02
1695856134.33,0.02
1695856135.45,0.02
1695856136.49,0.02
1695856137.59,0.03
1695856138.75,0.03
1695856139.75,0.03
1695856140.85,0.03
1695856141.96,0.03
1695856143.08,0.03
1695856144.14,0.03
1695856145.26,0.03
1695856146.24,0.03
1695856147.36,0.03
1695856148.45,0.03
1695856149.61,0.03
1695856150.72,0.03
1695856151.83,0.04
1695856152.88,0.04
1695856153.92,0.04
1695856155.04,0.04
1695856156.11,0.04
1695856157.21,0.04
1695856158.28,0.04
1695856159.36,0.04
1695856160.50,0.04
1695856161.51,0.04
1695856162.64,0.04
1695856163.85,0.04
1695856164.84,0.04
1695856165.98,0.04
1695856167.11,0.04
1695856168.18,0.04
1695856169.31,0.04
1695856170.42,0.04
1695856171.54,0.04
1695856172.60,0.04
1695856173.74,0.04
1695856174.82,0.04
1695856175.92,0.04
1695856177.06,0.04
1695856178.15,0.05
1695856179.23,0.05
1695856180.33,0.05
1695856181.48,0.05
1695856182.59,0.05
1695856183.73,0.06
1695856184.91,0.06
1695856186.01,0.06
1695856187.11,0.06
1695856188.22,0.06
1695856189.25,0.06
1695856190.30,0.06
1695856191.45,0.06
1695856192.54,0.06
1695856193.66,0.06
1695856194.69,0.06
1695856195.80,0.06
1695856196.90,0.06
1695856197.99,0.06
1695856199.10,0.06
1695856200.19,0.06
1695856201.37,0.06
1695856202.37,0.06
1695856203.51,0.06
1695856204.62,0.06
1695856205.63,0.06
1695856206.70,0.06
1695856207.83,0.06
1695856208.89,0.06
1695856210.00,0.07
1695856211.05,0.07
1695856212.14,0.07
1695856213.24,0.07
1695856214.37,0.07
1695856215.46,0.07
1695856216.62,0.07
1695856217.67,0.07
1695856218.74,0.07
1695856219.90,0.07
1695856220.94,0.07
1695856221.99,0.07
1695856223.08,0.07
1695856224.17,0.07
1695856225.31,0.07
1695856226.43,0.07
1695856227.43,0.07
1695856228.46,0.07
1695856229.65,0.07
1695856230.62,0.07
1695856231.71,0.07
1695856232.83,0.07
1695856233.96,0.07
1695856235.06,0.07
1695856236.20,0.08
1695856237.29,0.08
1695856238.39,0.08
1695856239.45,0.08
1695856240.51,0.08
1695856241.72,0.08
1695856242.81,0.08
1695856243.91,0.08
1695856245.06,0.08
1695856246.14,0.08
1695856247.19,0.08
1695856248.34,0.08
1695856249.44,0.08
1695856250.53,0.08
1695856251.66,0.08
1695856252.73,0.08
1695856253.87,0.08
1695856254.97,0.08
1695856256.05,0.08
1695856257.09,0.08
1695856258.19,0.08
1695856259.30,0.08
1695856260.37,0.08
1695856261.52,0.08
1695856262.62,0.08
1695856263.70,0.08
1695856264.84,0.08
1695856265.94,0.08
1695856267.04,0.08
1695856268.20,0.08
1695856269.20,0.08
1695856270.35,0.08
1695856271.42,0.09
1695856272.56,0.09
1695856273.68,0.09
1695856274.76,0.09
1695856275.88,0.09
1695856276.99,0.10
1695856278.04,0.10
1695856279.20,0.10
1695856280.30,0.10
1695856281.37,0.10
1695856282.50,0.10
