1695985133.22,155421
1695985148.54,153754
1695985150.59,153720
1695985169.90,152225
1695985180.11,150854
1695985211.07,146363
1695985240.11,145131
1695985247.63,145129
1695985276.95,142681
1695985288.36,142158
1695985313.12,141295
1695985348.64,137992
1695985365.35,137098
1695985371.43,136947
1695985378.22,136791
1695985403.64,134505
1695985421.72,132420
1695985445.77,130773
1695985462.48,128031
1695985467.44,128004
1695985506.14,127279
1695985537.08,123859
1695985546.34,123184
1695985573.55,120305
1695985590.52,119087
1695985611.29,117996
1695985638.43,115772
1695985655.49,115606
1695985698.44,114332
1695985705.39,113965
1695985729.35,111938
1695985763.57,110893
1695985804.78,110336
1695985836.73,109950
1695985874.53,107515
1695985906.72,104085
1695985929.45,102482
1695985964.24,101956
1695985970.57,101594
1695986000.88,100742
1695986019.76,100326
1695986068.01,99674
1695986103.55,99562
1695986162.66,99519
1695986203.01,99518
1695986271.32,98219
1695986365.31,97194
1695986414.08,96099
1695986496.05,95059
1695986578.57,94288
1695986608.23,93513
1695986686.41,92537
1695986782.89,90616
1695986844.37,89498
1695986875.87,88706
1695986910.37,86688
1695986933.54,85485
1695986955.25,84674
1695986963.51,84671
1695986979.43,83662
1695986987.66,83661
1695987006.93,83552
1695987018.26,83546
1695987042.42,82261
1695987095.03,80978
1695987119.77,78936
1695987141.24,77428
1695987158.80,76101
1695987196.10,75270
1695987221.27,75185
1695987271.04,74977
1695987341.01,74895
1695987391.46,72491
1695987443.41,72361
1695987455.83,72351
1695987471.58,72880
1695987492.63,72838
1695987513.23,72478
1695987568.67,71463
1695987576.44,71108
1695987598.92,69900
1695987612.44,69787
1695987631.41,69038
1695987664.23,67246
1695987710.25,63160
1695987731.85,62786
1695987764.72,61502
1695987785.13,61228
1695987823.64,59730
1695987880.02,58702
1695987908.10,58535
1695987962.59,58063
1695988013.65,57022
1695988040.15,55351
1695988053.00,55120
1695988079.94,53475
1695988095.35,53459
1695988154.20,52289
1695988202.43,50974
1695988238.24,50123
1695988275.93,47853
1695988304.02,47545
1695988329.86,46728
1695988350.53,45916
1695988368.90,43029
1695988382.87,42331
1695988411.01,41215
1695988467.83,40418
1695988497.90,40913
1695988528.06,39468
1695988567.76,38040
1695988602.47,38035
1695988674.89,37211
1695988703.14,36663
1695988740.65,36438
1695988766.63,35981
1695988830.00,34898
1695988880.92,34884
1695988977.47,34542
1695989003.77,34502
1695989110.92,34306
1695989177.41,34597
1695989252.13,34442
1695989294.18,34438
1695989340.18,34209
1695989498.41,33665
1695989546.55,33660
1695989654.30,33660
1695989695.84,31783
1695989740.64,30593
1695989843.67,30376
