1695979915.28,0.14
1695979916.60,0.16
1695979917.98,0.17
1695979919.32,0.20
1695979920.63,0.23
1695979921.97,0.24
1695979923.16,0.24
1695979924.46,0.24
1695979925.79,0.24
1695979927.13,0.24
1695979928.59,0.24
1695979930.14,0.24
1695979931.84,0.24
1695979933.21,0.26
1695979934.68,0.28
1695979935.83,0.31
1695979937.04,0.35
1695979938.35,0.37
1695979939.64,0.41
1695979940.98,0.41
1695979942.29,0.41
1695979943.65,0.42
1695979945.05,0.43
1695979946.17,0.45
1695979947.36,0.49
1695979948.70,0.52
1695979949.94,0.52
1695979951.26,0.52
1695979952.58,0.52
1695979953.71,0.53
1695979954.99,0.55
1695979956.22,0.57
1695979957.50,0.60
1695979958.84,0.63
1695979960.09,0.66
1695979961.30,0.66
1695979962.55,0.67
1695979963.75,0.69
1695979964.89,0.72
1695979966.25,0.74
1695979967.38,0.74
1695979968.66,0.75
1695979969.96,0.75
1695979971.20,0.75
1695979972.40,0.75
1695979973.65,0.75
1695979974.90,0.78
1695979976.08,0.81
1695979977.41,0.82
1695979978.67,0.83
1695979979.82,0.85
1695979981.10,0.86
1695979982.28,0.89
1695979983.61,0.90
1695979984.84,0.90
1695979986.24,0.91
1695979987.55,0.91
1695979988.83,0.91
1695979990.19,0.91
1695979991.37,0.92
1695979992.80,0.92
1695979993.93,0.95
1695979995.20,0.98
1695979996.43,1.01
1695979997.72,1.02
1695979998.96,1.02
1695980000.15,1.02
1695980001.53,1.03
1695980002.76,1.04
1695980003.98,1.06
1695980005.20,1.07
1695980006.43,1.09
1695980007.55,1.12
1695980008.88,1.13
1695980010.31,1.14
1695980011.58,1.17
1695980012.75,1.18
1695980014.08,1.18
1695980015.41,1.18
1695980016.66,1.18
1695980018.09,1.18
1695980019.32,1.18
1695980020.53,1.18
1695980021.87,1.20
1695980023.05,1.20
1695980024.33,1.20
1695980025.57,1.20
1695980026.86,1.20
1695980028.20,1.20
1695980029.45,1.20
1695980030.83,1.21
1695980032.02,1.21
1695980033.57,1.21
1695980034.61,1.21
1695980035.87,1.22
1695980037.10,1.23
1695980038.33,1.24
1695980039.59,1.27
1695980040.94,1.30
1695980042.31,1.34
1695980043.54,1.34
1695980044.79,1.34
1695980046.12,1.34
1695980047.33,1.34
1695980048.55,1.34
1695980049.90,1.34
1695980051.23,1.34
1695980052.46,1.34
1695980053.81,1.34
1695980055.06,1.34
1695980056.54,1.35
1695980058.00,1.37
1695980059.20,1.38
1695980060.61,1.39
1695980061.87,1.40
1695980063.13,1.40
1695980064.45,1.40
1695980065.98,1.43
1695980067.25,1.43
1695980068.48,1.43
1695980069.82,1.45
1695980071.05,1.48
1695980072.32,1.48
1695980073.63,1.48
1695980074.93,1.50
1695980076.22,1.51
1695980077.49,1.51
1695980078.77,1.52
1695980080.01,1.53
1695980081.40,1.55
1695980082.60,1.55
1695980083.82,1.56
1695980085.17,1.57
1695980086.43,1.58
1695980087.64,1.61
1695980088.88,1.61
1695980090.09,1.61
1695980091.51,1.63
1695980092.72,1.65
1695980093.99,1.66
1695980095.64,1.68
1695980096.83,1.71
1695980098.27,1.71
1695980099.66,1.72
1695980101.01,1.72
1695980102.35,1.72
1695980103.59,1.72
1695980104.90,1.72
1695980106.29,1.72
1695980107.42,1.72
1695980108.62,1.72
1695980109.90,1.73
1695980111.20,1.75
1695980112.43,1.76
1695980113.70,1.79
1695980114.92,1.82
1695980116.04,1.82
1695980117.31,1.84
1695980118.56,1.87
1695980119.78,1.90
1695980121.02,1.92
1695980122.24,1.92
1695980123.50,1.94
1695980124.81,1.96
