1,0.336753,-0.0685328,0.15506,-0.00846463,-0.0100636,-0.0015627,0.999912,-0.0791495,-0.120194,-0.465478,0.105082,-0.0273311,0.038066,0.993359
3,0.31394,-0.0835506,0.163034,0.105144,-0.0270606,0.0344976,0.99349,-0.0983096,-0.122776,-0.468042,0.105097,-0.0270012,0.0346867,0.99349
14,0.213651,-0.120832,0.151205,0.101906,-0.0301887,0.0167589,0.994195,-0.201828,-0.132146,-0.48086,0.101848,-0.030314,0.0163072,0.994204
25,0.110228,-0.149693,0.146269,0.0937034,-0.0403057,0.00160864,0.994783,-0.307348,-0.134329,-0.492466,0.0935507,-0.0406075,-0.000956164,0.994786
46,0.379113,-0.00367103,0.180161,0.0985171,-0.0292668,0.129685,0.986215,0.00520849,-0.114513,-0.453636,0.0991701,-0.0313629,0.129117,0.986159
47,0.85667,-0.112213,0.212623,0.110425,-0.0474326,-0.0577453,0.991071,0.4809,-0.166968,-0.428405,0.110656,-0.0465362,-0.0835158,0.98925
48,1.39283,-0.148902,0.243552,0.0980058,-0.0519078,0.0133245,0.993742,1.01073,-0.288765,-0.399088,0.0978835,-0.0523508,0.00590629,0.993802
49,1.80237,-0.0913915,0.289187,0.100096,-0.0522389,0.0100744,0.993554,1.36912,-0.29194,-0.360258,0.0998154,-0.052765,0.00431328,0.993597
54,1.96471,-0.0818369,0.30975,0.0983127,-0.0569883,0.00432194,0.993513,1.53628,-0.298603,-0.342596,0.0979197,-0.0576037,-0.0022212,0.993523
67,1.8593,-0.096052,0.29387,0.097132,-0.0543425,0.0119298,0.993715,1.4299,-0.305046,-0.357084,0.0967976,-0.0549187,0.00597533,0.99377
81,1.75563,-0.144613,0.273675,0.0985637,-0.0501842,-0.0117635,0.993795,1.32464,-0.320974,-0.372003,0.0982825,-0.0507046,-0.0171143,0.993719
94,1.64825,-0.162409,0.260535,0.0966555,-0.0506556,-0.00473449,0.994017,1.21588,-0.330006,-0.386091,0.0963806,-0.0512019,-0.010015,0.993976
112,1.54575,-0.177036,0.248933,0.0956926,-0.0511355,0.00175277,0.994095,1.11277,-0.336223,-0.398488,0.0953982,-0.0516647,-0.00367224,0.994091
