1699010827.63,357133
1699010838.22,354504
1699010855.84,351577
1699010875.94,350722
1699010907.46,349226
1699010933.84,346871
1699010949.77,344914
1699010963.35,343527
1699010983.41,342121
1699011014.57,341182
1699011025.24,339172
1699011065.03,336909
1699011086.02,335409
1699011139.97,334147
1699011182.01,332967
1699011202.46,330629
1699011212.74,329021
1699011234.17,327305
1699011247.05,326620
1699011251.45,326147
1699011304.83,324378
1699011319.61,323498
1699011335.37,322971
1699011347.49,322938
1699011412.65,321276
1699011420.97,320959
1699011428.86,320511
1699011438.16,320263
1699011444.23,320161
1699011466.84,319706
1699011482.41,318442
1699011493.06,318245
1699011511.99,318088
1699011542.53,317774
1699011554.71,317768
1699011577.18,316847
1699011582.93,316370
1699011590.84,315962
1699011609.71,314241
1699011620.22,313633
